crt.sh  Identity Search               Group by Issuer

Criteria	Type: Identity    Match: ILIKE    Search: 'illinois.edu'

Sorry, your search results have been truncated.
It is not currently possible to sort and paginate large result sets efficiently, so only a random subset is shown below.
Please retry your search with expired certificates excluded.
Certificates	
crt.sh ID	 Logged At  ⇧	Not Before	Not After	Common Name	Matching Identities	Issuer Name
3560516	2014-03-11	2014-03-05	2017-03-04	copyright.illinois.edu	copyright.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
7574758	2014-03-02	2014-02-27	2017-02-04	extension.illinois.edu	dev.extension.illinois.edu
extension.illinois.edu
m.extension.illinois.edu
my.extension.illinois.edu
my-s.extension.illinois.edu
photo.extension.illinois.edu
photos.extension.illinois.edu
secure.extension.illinois.edu
web.extension.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3551847	2014-03-01	2014-01-07	2017-01-06	web.housing.illinois.edu	web.housing.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3549702	2014-02-28	2013-06-14	2016-06-13	webmo.scs.illinois.edu	webmo.scs.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3547443	2014-02-28	2014-02-21	2017-02-20	secure.las.illinois.edu	secure.las.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3546165	2014-02-28	2014-02-26	2017-02-25	lassso.las.illinois.edu	lassso.las.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3539977	2014-02-27	2014-02-25	2017-02-24	imse.math.illinois.edu	imse.math.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3536571	2014-02-27	2014-01-29	2017-01-28	cs105-server.cs.illinois.edu	cs105.cs.illinois.edu
cs105-server.cs.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3523497	2014-02-25	2014-02-18	2017-02-17	www-app.igb.illinois.edu	gallery.igb.illinois.edu
help.igb.illinois.edu
www-app.igb.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3519549	2014-02-23	2014-02-20	2017-02-19	d6.engr.illinois.edu	adsc.illinois.edu
aerospace.illinois.edu
bioengineering.illinois.edu
chbe.illinois.edu
cse.illinois.edu
cs.illinois.edu
csl.illinois.edu
d6.engr.illinois.edu
ease.illinois.edu
environmental.cee.illinois.edu
glcm.cee.illinois.edu
graphics.cs.illinois.edu
ifoundry.illinois.edu
ise.illinois.edu
it.engineering.illinois.edu
iti.illinois.edu
linc.illinois.edu
mechanical.illinois.edu
mrl.illinois.edu
npre.illinois.edu
parallel.illinois.edu
structures.cee.illinois.edu
swami.cse.illinois.edu
vtchl.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3515920	2014-02-23	2014-02-21	2017-02-20	www-s.vote.illinois.edu	www-s.vote.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3506131	2014-02-21	2014-02-17	2017-02-16	d6.engr.illinois.edu	d6.engr.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3504999	2014-02-21	2014-02-13	2017-02-12	adw.aces.illinois.edu	adw.aces.illinois.edu
adw-dev.aces.illinois.edu
efas.aces.illinois.edu
fedformulaconfirm.aces.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3499892	2014-02-21	2014-01-24	2017-01-23	chat.illinois.edu	chat.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3499349	2014-02-20	2014-02-14	2017-02-13	storesserver.ece.illinois.edu	storesserver.ece.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3499126	2014-02-20	2014-02-17	2017-02-16	cropsci.illinois.edu	admin.cropsci.illinois.edu
agronomyday.cropsci.illinois.edu
couples.hcd.illinois.edu
cropsci.illinois.edu
extension.cropsci.illinois.edu
familyresiliency.illinois.edu
ipm.illinois.edu
monarch.cropsci.illinois.edu
nres.illinois.edu
pmn.ipm.illinois.edu
pweb3.cropsci.illinois.edu
pweb4.cropsci.illinois.edu
sged.cropsci.illinois.edu
titan.cropsci.illinois.edu
www.soydiseases.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3497074	2014-02-20	2014-01-31	2017-01-30	idm-soap.cites.illinois.edu	idm-soap.cites.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3496507	2014-02-20	2014-02-18	2017-02-17	its.beckman.illinois.edu	its.beckman.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3495465	2014-02-20	2014-02-18	2017-02-17	intranet.beckman.illinois.edu	intranet.beckman.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3489182	2014-02-19	2014-02-17	2017-02-16	www.union.illinois.edu	union.illinois.edu
www.union.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3484438	2014-02-18	2014-01-23	2017-01-22	chat.library.illinois.edu	chat.library.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3479064	2014-02-17	2014-02-11	2017-02-20	www.parking.illinois.edu	www.parking.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3471648	2014-02-15	2014-02-11	2017-02-10	auth.carli.illinois.edu	auth.carli.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3470059	2014-02-15	2014-02-11	2017-02-26	test.webservices.illinois.edu	test.webservices.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3462411	2014-02-14	2014-02-05	2017-02-04	mytest.engr.illinois.edu	mytest.aces.illinois.edu
mytest.ae.illinois.edu
mytest.atlas.illinois.edu
mytest.bioen.illinois.edu
mytest.business.illinois.edu
mytest.cee.illinois.edu
mytest.cs.illinois.edu
mytest.csl.illinois.edu
mytest.ece.illinois.edu
mytest.education.illinois.edu
mytest.engr.illinois.edu
mytest.faa.illinois.edu
mytest.ise.illinois.edu
mytest.iti.illinois.edu
mytest.matse.illinois.edu
mytest.mechse.illinois.edu
mytest.mntl.illinois.edu
mytest.mrl.illinois.edu
mytest.npre.illinois.edu
mytest.physics.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3456552	2014-02-13	2014-02-11	2015-08-16	web.engr.illinois.edu	asplos14.cs.illinois.edu
asplos2014dev.web.engr.illinois.edu
engr-cpanel1.engr.illinois.edu
engr-cpanel2.engr.illinois.edu
engr-cpanel3.engr.illinois.edu
engr-cpanel-dev1.engr.illinois.edu
engr-cpanel-dev2.engr.illinois.edu
engr-cpanel-dev3.engr.illinois.edu
faculty-resources.engineering.illinois.edu
legacy.illinois.edu
pact14.cs.illinois.edu
quarantine.engr.illinois.edu
seclab.illinois.edu
students.engr.illinois.edu
web.engr.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3453203	2014-02-13	2014-02-11	2017-02-10	partnercomputing.illinois.edu	partnercomputing.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3439444	2014-02-10	2009-01-16	2010-01-16	www.actap.illinois.edu	www.actap.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
3438645	2014-02-10	2014-01-29	2017-01-28	wag.ncsa.illinois.edu	wag.ncsa.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3431460	2014-02-09	2014-01-31	2017-01-30	engage.illinois.edu	db2.mste.illinois.edu
dev.engage.illinois.edu
dev.engagementportal.illinois.edu
engage.illinois.edu
engagementportal.illinois.edu
engagementportal.mste.illinois.edu
engage.mste.illinois.edu
mail2.mste.illinois.edu
m.engage.illinois.edu
m.engagementportal.illinois.edu
secure.engage.illinois.edu
secure.engagementportal.illinois.edu
staging.engage.illinois.edu
staging.engagementportal.illinois.edu
test.engage.illinois.edu
test.engagementportal.illinois.edu
tester.mste.illinois.edu
test.mste.illinois.edu
www2.mste.illinois.edu
www.engage.illinois.edu
www.engagementportal.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3426510	2014-02-08	2014-02-05	2017-02-04	www.perform.illinois.edu	www.perform.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3425555	2014-02-08	2014-02-05	2017-02-04	www.mobius.illinois.edu	www.mobius.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3423093	2014-02-07	2014-02-05	2017-02-04	extension.illinois.edu	dev.extension.illinois.edu
extension.illinois.edu
m.extension.illinois.edu
my.extension.illinois.edu
photo.extension.illinois.edu
photos.extension.illinois.edu
secure.extension.illinois.edu
web.extension.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3415784	2014-02-06	2012-03-22	2015-03-22	recordings.engineering.illinois.edu	engr-ess.engr.illinois.edu
recordings.engineering.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3402997	2014-02-04	2014-01-21	2015-01-21	iprint1.ics.illinois.edu	iprint01-back.ics.illinois.edu
iprint01.ics.illinois.edu
iprint1.ics.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3399769	2014-02-03	2014-01-28	2017-01-27	isce.ncsa.illinois.edu	bwadmin.ncsa.illinois.edu
bwbay.ncsa.illinois.edu
bwds1.ncsa.illinois.edu
bwds2.ncsa.illinois.edu
bwds3.ncsa.illinois.edu
bwdsm.ncsa.illinois.edu
bwedge.ncsa.illinois.edu
bwinca.ncsa.illinois.edu
bwlustre.ncsa.illinois.edu
bwport.ncsa.illinois.edu
bwscheduler.ncsa.illinois.edu
isce.ncsa.illinois.edu
iscm.ncsa.illinois.edu
isc.ncsa.illinois.edu
isct.ncsa.illinois.edu
iscvm.ncsa.illinois.edu
joe.ncsa.illinois.edu
ovis.ncsa.illinois.edu
scheduler.ncsa.illinois.edu
xdmod.ncsa.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3395696	2014-02-02	2014-01-29	2017-01-28	engr-print-01.engr.illinois.edu	engr-print-01.engr.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3393660	2014-02-02	2012-04-04	2015-04-04	lens.cites.illinois.edu	lens.cites.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3392672	2014-02-02	2014-01-31	2017-01-30	web.uillinois.edu	careers.scs.illinois.edu
paymybill.illinois.edu
paymybill.uillinois.edu
uillinois.edu
web.admin.uillinois.edu
web.uillinois.edu
www.aits.uillinois.edu
www.audits.uillinois.edu
www.ccfd.illinois.edu
www.cio.uillinois.edu
www.datacenter.illinois.edu
www.ethics.uillinois.edu
www.foia.uillinois.edu
www.hr.uillinois.edu
www.icac.uillinois.edu
www.itpc.uillinois.edu
www.obfs.uillinois.edu
www.ssn.uillinois.edu
www.studentmoney.uillinois.edu
www.treasury.uillinois.edu
www.uillinois.edu
www.uocpres.uillinois.edu
www.utmt.uillinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3381304	2014-01-31	2014-01-29	2017-01-28	internal.ncsa.illinois.edu	internal.ncsa.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3376484	2014-01-30	2014-01-24	2017-01-23	lsecure.admin.illinois.edu	acdis.illinois.edu
blog.admissions.illinois.edu
lsecure.admin.illinois.edu
www.acdis.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3366176	2014-01-28	2014-01-24	2017-01-23	charm.cs.illinois.edu	charm.cs.illinois.edu
ppl.cs.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3358006	2014-01-26	2014-01-23	2016-11-12	citl.illinois.edu	apps.citl.illinois.edu
apptest.citl.illinois.edu
citl.illinois.edu
git.citl.illinois.edu
monitoring.citl.illinois.edu
surveys.citl.illinois.edu
surveytest.citl.illinois.edu
techsupport.citl.illinois.edu
test.citl.illinois.edu
www.citl.illinois.edu
www.techsupport.citl.illinois.edu
www.test.citl.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3354470	2014-01-26	2014-01-21	2014-06-22	my.engr.illinois.edu	conferences.ece.illinois.edu
cts-prtl-prod.ad.uillinois.edu
cts-prtl-prod.engr.illinois.edu
gradstudents.vetmed.illinois.edu
isgc.ae.illinois.edu
my.aces.illinois.edu
my.ae.illinois.edu
my.ahs.illinois.edu
my.art.illinois.edu
my.atlas.illinois.edu
my.bioen.illinois.edu
my.business.illinois.edu
my.cee.illinois.edu
my.cites.illinois.edu
my.cse.illinois.edu
my.cs.illinois.edu
my.csl.illinois.edu
my.dgs.illinois.edu
my.ece.illinois.edu
my.economics.illinois.edu
my.education.illinois.edu
my.engr.illinois.edu
my.faa.illinois.edu
my.grad.illinois.edu
my.ips.illinois.edu
my.ise.illinois.edu
my.iti.illinois.edu
my.law.illinois.edu
my.ler.illinois.edu
my.library.illinois.edu
my.lis.illinois.edu
my.matse.illinois.edu
my.mechse.illinois.edu
my.media.illinois.edu
my.mntl.illinois.edu
my.mrl.illinois.edu
my.ncsa.illinois.edu
my.npre.illinois.edu
my.odos.illinois.edu
my.ospra.illinois.edu
my.physics.illinois.edu
my.pol.illinois.edu
my.socialwork.illinois.edu
my.swanlundhr.illinois.edu
my.vetmed.illinois.edu
our.campusrec.illinois.edu
portalprod.engr.illinois.edu
portal.rst.illinois.edu
tools.beckman.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3354397	2014-01-26	2014-01-24	2015-01-24	t2ebiz.fs.illinois.edu	t2ebiz.fs.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3351940	2014-01-25	2014-01-22	2017-01-21	idotrfc.itarp.illinois.edu	idotrfc.itarp.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3350126	2014-01-25	2014-01-23	2017-01-22	www-s.life.illinois.edu	www-s.life.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3347863	2014-01-25	2014-01-22	2017-01-21	portal.netmath.illinois.edu	portal.netmath.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3345477	2014-01-24	2014-01-22	2017-01-21	neteng.ncsa.illinois.edu	neteng.ncsa.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3345401	2014-01-24	2014-01-14	2015-08-16	web.engr.illinois.edu	asplos14.cs.illinois.edu
asplos2014dev.web.engr.illinois.edu
engr-cpanel1.engr.illinois.edu
engr-cpanel2.engr.illinois.edu
engr-cpanel3.engr.illinois.edu
engr-cpanel-dev1.engr.illinois.edu
engr-cpanel-dev2.engr.illinois.edu
engr-cpanel-dev3.engr.illinois.edu
pact14.cs.illinois.edu
quarantine.engr.illinois.edu
students.engr.illinois.edu
web.engr.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3343247	2014-01-24	2013-11-26	2016-11-25	seadtest.ideals.illinois.edu	seadtest.ideals.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3342747	2014-01-24	2014-01-14	2017-01-13	ugresearchjournals.illinois.edu	ugresearchjournals.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3338867	2014-01-23	2013-10-15	2016-09-17	workerbee.igb.illinois.edu	workerbee.igb.illinois.edu
www.beespace.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3338271	2014-01-23	2014-01-21	2017-01-20	i-share.carli.illinois.edu	i-share.carli.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3336057	2014-01-23	2014-01-21	2017-01-20	m.carli.illinois.edu	m.carli.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3319441	2014-01-19	2014-01-15	2014-08-01	site-maint.itcs.illinois.edu	academics-dev.aces.illinois.edu
adminfinance-dev.aces.illinois.edu
advancement-dev.aces.illinois.edu
all-dev.extension.illinois.edu
dev.4hfoundation.illinois.edu
dev.abe.illinois.edu
dev.ace.illinois.edu
dev.acesalumni.illinois.edu
dev.aged.illinois.edu
dev.ansci.illinois.edu
dev.bands.illinois.edu
dev.cropsci.illinois.edu
dev.dairyfocus.illinois.edu
dev.etext.illinois.edu
dev.familyresiliency.illinois.edu
dev.farmland.illinois.edu
dev.fshn.illinois.edu
dev.graduation.aces.illinois.edu
dev.hcd.illinois.edu
dev.nres.illinois.edu
dev.pubsplus.illinois.edu
dev.spicebox.illinois.edu
dev.techsupport.aces.illinois.edu
dms-dev.4-h.illinois.edu
ecommerce-dev.aces.illinois.edu
extension-dev.cropsci.illinois.edu
goal-dev.aces.illinois.edu
idotrfc-dev.itarp.illinois.edu
info.site-maint.itcs.illinois.edu
meetingplace-dev.aces.illinois.edu
mysql-admin-beta.itcs.illinois.edu
mysql-admin.itcs.illinois.edu
news-dev.aces.illinois.edu
research-dev.aces.illinois.edu
secure-dev.aces.illinois.edu
shared-dev.aces.illinois.edu
shop-dev.inrs.illinois.edu
site-maint.aces.illinois.edu
site-maint.itcs.illinois.edu
sustainable-dev.aces.illinois.edu
test.etext.illinois.edu
training.etext.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3317959	2014-01-19	2013-12-19	2016-12-18	illiniunion.illinois.edu	illiniunion.illinois.edu
www.illiniunion.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3313009	2014-01-18	2014-01-10	2015-01-10	proxy2.library.illinois.edu	proxy2.library.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3305889	2014-01-17	2014-01-15	2014-08-23	aces.illinois.edu	4hfoundation.illinois.edu
abe.illinois.edu
academics.aces.illinois.edu
ace.illinois.edu
acesalumni.illinois.edu
aces.illinois.edu
adminfinance.aces.illinois.edu
advancement.aces.illinois.edu
aged.illinois.edu
ansci.illinois.edu
cropsci.illinois.edu
dairyfocus.illinois.edu
extension.cropsci.illinois.edu
familyresiliency.illinois.edu
farmland.illinois.edu
fshn.illinois.edu
graduation.aces.illinois.edu
hcd.illinois.edu
news.aces.illinois.edu
nres.illinois.edu
nutrisci.illinois.edu
nutrsci.illinois.edu
research.aces.illinois.edu
shared.aces.illinois.edu
spicebox.illinois.edu
sustainablefood.aces.illinois.edu
techsupport.aces.illinois.edu
www.4hfoundation.illinois.edu
www.abe.illinois.edu
www.academics.aces.illinois.edu
www.ace.illinois.edu
www.acesalumni.illinois.edu
www.advancement.aces.illinois.edu
www.aged.illinois.edu
www.ansci.illinois.edu
www.cropsci.illinois.edu
www.dairyfocus.illinois.edu
www.familyresiliency.illinois.edu
www.farmland.illinois.edu
www.fshn.illinois.edu
www.graduation.aces.illinois.edu
www.hcd.illinois.edu
www.nres.illinois.edu
www.nutrisci.illinois.edu
www.nutrsci.illinois.edu
www.research.aces.illinois.edu
www.shared.aces.illinois.edu
www.spicebox.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3305847	2014-01-17	2014-01-14	2016-01-14	mallard2.math.illinois.edu	mallard2.math.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3299067	2014-01-16	2013-12-11	2016-12-10	csehub.illinois.edu	csehub.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3298740	2014-01-16	2013-06-21	2016-06-20	test.auth.uillinois.edu	test.auth.illinois.edu
test.auth.uillinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3281235	2014-01-13	2014-01-10	2015-01-10	www-s2.library.illinois.edu	www-s2.library.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3280992	2014-01-13	2014-01-09	2015-01-09	www.taxschool.illinois.edu	www.taxschool.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3279159	2014-01-12	2014-01-10	2015-01-10	blogs.cites.illinois.edu	badges.illinois.edu
blogs.cites.illinois.edu
dev.badges.illinois.edu
ilearn.ics.illinois.edu
mediacommons.illinois.edu
scout.illinois.edu
server.spacescout.illinois.edu
spacescout.illinois.edu
www.badges.illinois.edu
www.mediacommons.illinois.edu
www.scout.illinois.edu
www.spacescout.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3272679	2014-01-11	2014-01-09	2015-01-09	publish.illinois.edu	dev.publish.illinois.edu
publish.illinois.edu
www.publish.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3253605	2014-01-09	2013-03-08	2014-03-08	www.dps.illinois.edu	dps.illinois.edu
www.dps.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3247924	2014-01-08	2011-02-22	2014-02-21	wiki-sandbox.cites.illinois.edu	wiki-sandbox.cites.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3231485	2014-01-04	2014-01-02	2017-01-01	filemaker.admin.illinois.edu	filemaker.admin.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3186240	2013-12-22	2013-12-18	2016-11-12	citl.illinois.edu	citl.illinois.edu
git.citl.illinois.edu
monitoring.citl.illinois.edu
surveys.citl.illinois.edu
surveytest.citl.illinois.edu
techsupport.citl.illinois.edu
test.citl.illinois.edu
www.citl.illinois.edu
www.surveys.citl.illinois.edu
www.techsupport.citl.illinois.edu
www.test.citl.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3165401	2013-12-19	2013-12-13	2016-12-12	web.uillinois.edu	careers.scs.illinois.edu
paymybill.illinois.edu
paymybill.uillinois.edu
web.admin.uillinois.edu
web.uillinois.edu
www.aits.uillinois.edu
www.audits.uillinois.edu
www.ccfd.illinois.edu
www.cio.uillinois.edu
www.datacenter.illinois.edu
www.ethics.uillinois.edu
www.foia.uillinois.edu
www.hr.uillinois.edu
www.icac.uillinois.edu
www.itpc.uillinois.edu
www.obfs.uillinois.edu
www.ssn.uillinois.edu
www.studentmoney.uillinois.edu
www.treasury.uillinois.edu
www.uillinois.edu
www.uocpres.uillinois.edu
www.utmt.uillinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3103735	2013-12-07	2013-08-08	2016-08-07	pts.learn.illinois.edu	pts.learn.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3103170	2013-12-07	2013-12-05	2015-12-05	test.fsi.uiuc.edu	test.fsi.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3097946	2013-12-06	2013-12-03	2016-12-02	ixodes.vetmed.illinois.edu	ixodes.vetmed.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3091924	2013-12-06	2013-12-03	2016-11-12	citl.illinois.edu	citl.illinois.edu
git.citl.illinois.edu
monitoring.citl.illinois.edu
surveys.citl.illinois.edu
surveytest.citl.illinois.edu
techsupport.citl.illinois.edu
test.citl.illinois.edu
www.citl.illinois.edu
www.techsupport.citl.illinois.edu
www.test.citl.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3079028	2013-12-03	2013-11-13	2016-11-12	citl.illinois.edu	citl.illinois.edu
git.citl.illinois.edu
monitoring.citl.illinois.edu
techsupport.citl.illinois.edu
test.citl.illinois.edu
www.citl.illinois.edu
www.techsupport.citl.illinois.edu
www.test.citl.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3077497	2013-12-03	2011-02-22	2014-02-21	wiki-dev.cites.illinois.edu	wiki-dev.cites.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3077043	2013-12-03	2013-11-18	2014-11-18	papercut.ics.illinois.edu	papercut-app1.ics.illinois.edu
papercut-app2.ics.illinois.edu
papercut-app.ics.illinois.edu
papercut.ics.illinois.edu
papercut-web1.ics.illinois.edu
papercut-web2.ics.illinois.edu
papercut-web.ics.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3069164	2013-12-01	2012-03-20	2015-03-20	shib-test-idp.cites.illinois.edu	shib-test-idp.cites.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3010213	2013-11-20	2013-11-18	2016-07-10	lyncdirpool2.lync.uillinois.edu	chilyncdir1.ad.uillinois.edu
chilyncdir2.ad.uillinois.edu
chilyncdir3.ad.uillinois.edu
chilyncdir4.ad.uillinois.edu
dialin.illinois.edu
dialin.uillinois.edu
Illinois.edu
lyncadmin.uillinois.edu
lyncdirpool1.illinois.edu
lyncdirpool1.uillinois.edu
lyncdirpool2.lync.illinois.edu
lyncdirpool2.lync.uillinois.edu
lyncdirwebext1.illinois.edu
lyncdirwebext1.uillinois.edu
lyncdirwebext2.illinois.edu
Lyncdirwebext2.lync.uillinois.edu
lyncdirwebext2.uillinois.edu
lyncdirwebint1.illinois.edu
lyncdirwebint1.uillinois.edu
lyncdirwebint2.illinois.edu
Lyncdirwebint2.lync.uillinois.edu
lyncdirwebint2.uillinois.edu
lyncdiscover.illinois.edu
lyncdiscoverinternal.illinois.edu
lyncdiscoverinternal.uillinois.edu
lyncdiscover.uillinois.edu
meet.illinois.edu
meet.uillinois.edu
sip.illinois.edu
sip.uillinois.edu
ucupdates-r2.uillinois.edu
uillinois.edu
urblyncdir1.ad.uillinois.edu
urblyncdir2.ad.uillinois.edu
urblyncdir3.ad.uillinois.edu
urblyncdir4.ad.uillinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
3001679	2013-11-18	2013-07-19	2016-07-10	lyncdirpool2.lync.uillinois.edu	chilyncdir1.ad.uillinois.edu
chilyncdir2.ad.uillinois.edu
chilyncdir3.ad.uillinois.edu
chilyncdir4.ad.uillinois.edu
dialin.illinois.edu
dialin.uillinois.edu
Illinois.edu
lyncadmin.uillinois.edu
lyncdirpool2.lync.uillinois.edu
lyncdirwebext2.illinois.edu
Lyncdirwebext2.lync.uillinois.edu
lyncdirwebext2.uillinois.edu
lyncdirwebint2.illinois.edu
Lyncdirwebint2.lync.uillinois.edu
lyncdirwebint2.uillinois.edu
lyncdiscover.illinois.edu
lyncdiscoverinternal.illinois.edu
lyncdiscoverinternal.uillinois.edu
lyncdiscover.uillinois.edu
meet.illinois.edu
meet.uillinois.edu
sip.illinois.edu
sip.uillinois.edu
ucupdates-r2.uillinois.edu
uillinois.edu
urblyncdir1.ad.uillinois.edu
urblyncdir2.ad.uillinois.edu
urblyncdir3.ad.uillinois.edu
urblyncdir4.ad.uillinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
2990423	2013-11-16	2013-11-05	2016-11-04	busvdi.business.illinois.edu	blogs.business.illinois.edu
buscloud1.business.illinois.edu
buscloud2.business.illinois.edu
buscloud3.business.illinois.edu
buscloudmg1.business.illinois.edu
buscloudmg2.business.illinois.edu
buscloudmg3.business.illinois.edu
busdrupal.business.illinois.edu
buslab2.business.illinois.edu
buslab.business.illinois.edu
buslabmg2.business.illinois.edu
buslabmg.business.illinois.edu
busvdi2.business.illinois.edu
busvdi.business.illinois.edu
fifo.business.illinois.edu
moodle.business.illinois.edu
oim.business.illinois.edu
rt.business.illinois.edu
social.business.illinois.edu
www1.business.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
2982187	2013-11-15	2013-11-12	2016-11-11	www.informatics.illinois.edu	bamboo.informatics.illinois.edu
crowd.informatics.illinois.edu
db.informatics.illinois.edu
dev2.informatics.illinois.edu
dev5.informatics.illinois.edu
dev-tools.informatics.illinois.edu
eh.informatics.illinois.edu
fisheye.informatics.illinois.edu
informatics.illinois.edu
jira.informatics.illinois.edu
ldap.informatics.illinois.edu
